,Feature,Importance
192,Apical plasma membrane,6.41025641025641e-05
903,Dsl1/NZR complex,6.41025641025641e-05
1553,Interferon regulatory factor 5 complex,6.41025641025641e-05
2276,Outer membrane protein complex,6.41025641025641e-05
1156,follicle-stimulating hormone complex,6.41025641025641e-05
2303,PCNA complex,6.41025641025641e-05
3079,Syp1 complex,6.41025641025641e-05
51,acetyl-CoA carboxylase complex,6.41025641025641e-05
2634,Protein phosphatase inhibitor complex,6.41025641025641e-05
2900,Site of polarized growth,6.41025641025641e-05
1564,interleukin-2 receptor complex,6.41025641025641e-05
706,Cyanelle,6.41025641025641e-05
923,Ectoplasm,6.41025641025641e-05
2736,Rhoptry,6.41025641025641e-05
2888,Signal peptidase complex,6.41025641025641e-05
334,BLOC-1 complex,6.41025641025641e-05
2290,PAR polarity complex,6.41025641025641e-05
1544,Integrin complex,6.41025641025641e-05
932,Egg coat,6.41025641025641e-05
1777,M band,6.41025641025641e-05
1059,External side of plasma membrane,6.41025641025641e-05
2035,Muscle tendon junction,6.41025641025641e-05
2860,Septin ring,6.41025641025641e-05
2545,Postsynaptic specialization,6.41025641025641e-05
1525,Integrin alpha4-beta1 complex,6.41025641025641e-05
3182,Tripartite attachment complex,6.41025641025641e-05
429,Cell outer membrane,6.41025641025641e-05
3271,vacuole-mitochondrion membrane contact site,6.41025641025641e-05
571,Clathrin coat of trans-Golgi network vesicle,6.41025641025641e-05
2061,Myosin phosphatase complex,6.41025641025641e-05
1500,Integral component of mitochondrial membrane,5.1282051282051286e-05
2123,Nitrate reductase complex,5.1282051282051286e-05
2560,Precatalytic spliceosome,5.1282051282051286e-05
1255,Glyoxysome,5.1282051282051286e-05
2850,Sensory dendrite,5.1282051282051286e-05
2436,Plasma membrane raft,5.1282051282051286e-05
1389,Heterotrimeric G-protein complex,5.1282051282051286e-05
2848,senescence-associated heterochromatin focus,5.1282051282051286e-05
554,Ciliary rootlet,5.1282051282051286e-05
2048,Myelin sheath,5.1282051282051286e-05
1539,Integrin alphav-beta3 complex,5.1282051282051286e-05
1266,GO:0005667,5.1282051282051286e-05
2975,Spine apparatus,5.1282051282051286e-05
2018,Mucin granule,5.1282051282051286e-05
746,Cytoplasmic exosome (RNase complex),5.1282051282051286e-05
3004,Stereocilium bundle,5.1282051282051286e-05
1556,interleukin-1 receptor complex,5.1282051282051286e-05
590,Cleavage furrow,5.1282051282051286e-05
490,Chloroplast ATP synthase complex,5.1282051282051286e-05
795,DASH complex,5.1282051282051286e-05
2062,Myosin V complex,5.1282051282051286e-05
3016,Stromule,5.1282051282051286e-05
348,BRCA1-B complex,5.1282051282051286e-05
2570,Presynaptic active zone cytoplasmic component,5.1282051282051286e-05
784,Cytosolic creatine kinase complex,5.1282051282051286e-05
2909,Slit-Robo signaling complex,5.1282051282051286e-05
3078,Syntrophin complex,5.1282051282051286e-05
608,Collagen beaded filament,5.1282051282051286e-05
55,ACF complex,5.1282051282051286e-05
1992,MMXD complex,5.1282051282051286e-05
3158,Translation preinitiation complex,5.1282051282051286e-05
1017,ESCRT II complex,5.1282051282051286e-05
1921,Mitochondrial cloud,5.1282051282051286e-05
2387,Photoreceptor inner segment,5.1282051282051286e-05
262,Azurophil granule,5.1282051282051286e-05
1844,Membrane attack complex,5.1282051282051286e-05
3300,WASH complex,5.1282051282051286e-05
259,Axonemal microtubule,5.1282051282051286e-05
2689,Rad51B-Rad51C-Rad51D-XRCC2 complex,5.1282051282051286e-05
971,Endoplasmic reticulum tubular network,5.1282051282051286e-05
898,Dopaminergic synapse,5.1282051282051286e-05
284,bacteroid-containing symbiosome,5.1282051282051286e-05
1151,Flagellum attachment zone,5.1282051282051286e-05
235,ATR-ATRIP complex,5.1282051282051286e-05
1164,Fumarate reductase complex,5.1282051282051286e-05
3275,VCB complex,5.1282051282051286e-05
73,Actin filament bundle,5.1282051282051286e-05
2710,RENT complex,5.1282051282051286e-05
1724,Leaflet of membrane bilayer,5.1282051282051286e-05
46,A band,5.1282051282051286e-05
690,Cul3-RING ubiquitin ligase complex,5.1282051282051286e-05
1246,Glycoprotein Ib-IX-V complex,5.1282051282051286e-05
1892,Microspike,5.1282051282051286e-05
662,COPII vesicle coat,5.1282051282051286e-05
1669,Kinesin I complex,5.1282051282051286e-05
1896,Microtubule bundle,5.1282051282051286e-05
2667,Pseudopodium,5.1282051282051286e-05
2670,PSII associated light-harvesting complex II,5.1282051282051286e-05
1235,Glutathione synthase complex,5.1282051282051286e-05
62,Acrosomal matrix,5.1282051282051286e-05
2242,Omegasome,5.1282051282051286e-05
2289,PAN complex,5.1282051282051286e-05
920,EARP complex,5.1282051282051286e-05
2722,Respiratory chain complex I,5.1282051282051286e-05
2241,Omega speckle,5.1282051282051286e-05
2678,Pyrenoid,5.1282051282051286e-05
2915,Small ribosomal subunit processing complex,3.846153846153846e-05
1072,Extracellular vesicle,3.846153846153846e-05
2383,Photoreceptor cell cilium,3.846153846153846e-05
38,6-phosphofructokinase complex,3.846153846153846e-05
3268,Vacuolar transporter chaperone complex,3.846153846153846e-05
2391,Photoreceptor proximal connecting cilium,3.846153846153846e-05
1079,Extrinsic component of cytoplasmic side of plasma membrane,3.846153846153846e-05
176,AP-1 adaptor complex,3.846153846153846e-05
1924,Mitochondrial crista junction,3.846153846153846e-05
1248,Glycosome,3.846153846153846e-05
769,Cytoplasmic side of plasma membrane,3.846153846153846e-05
40,7SK snRNP,3.846153846153846e-05
1546,Intercalated disc,3.846153846153846e-05
1927,Mitochondrial DNA-directed RNA polymerase complex,3.846153846153846e-05
2397,Photosystem I reaction center,3.846153846153846e-05
270,Bacterial biofilm matrix,3.846153846153846e-05
3248,Ubisch body,3.846153846153846e-05
2311,Pellicle,3.846153846153846e-05
1068,Extracellular non-membrane-bounded organelle,3.846153846153846e-05
1050,exon-exon junction subcomplex mago-y14,3.846153846153846e-05
347,BRCA1-A complex,3.846153846153846e-05
1020,ESCRT-0 complex,3.846153846153846e-05
295,Basal ectoplasmic specialization,3.846153846153846e-05
674,Cortical microtubule,3.846153846153846e-05
1459,"Immunoglobulin complex, circulating",3.846153846153846e-05
1461,INA complex,3.846153846153846e-05
1858,Metallochaperone complex,3.846153846153846e-05
2677,Pwp2p-containing subcomplex of 90S preribosome,3.846153846153846e-05
2112,Neuronal ribonucleoprotein granule,3.846153846153846e-05
801,Decoy receptor complex,3.846153846153846e-05
1013,esBAF complex,3.846153846153846e-05
2369,"Phosphatidylinositol 3-kinase complex, class II",3.846153846153846e-05
810,Dendrite terminus,3.846153846153846e-05
1905,Microvillus,3.846153846153846e-05
3011,Storage vacuole,3.846153846153846e-05
2524,post-spliceosomal complex,3.846153846153846e-05
1816,mBAF complex,3.846153846153846e-05
694,Cul5-RING ubiquitin ligase complex,3.846153846153846e-05
1485,insulin-like growth factor binding protein complex,3.846153846153846e-05
2530,Postsynaptic density,3.846153846153846e-05
2330,Perinuclear endoplasmic reticulum membrane,3.846153846153846e-05
30,3-isopropylmalate dehydratase complex,3.846153846153846e-05
650,Contractile actin filament bundle,3.846153846153846e-05
2627,Protein farnesyltransferase complex,3.846153846153846e-05
1053,Exosome (RNase complex),3.846153846153846e-05
2085,nBAF complex,3.846153846153846e-05
298,Basal plasma membrane,3.846153846153846e-05
575,clathrin-coated endocytic vesicle membrane,3.846153846153846e-05
578,clathrin-coated vesicle membrane,3.846153846153846e-05
137,AMPA glutamate receptor complex,3.846153846153846e-05
1775,Lytic vacuole,3.846153846153846e-05
2989,SPOTS complex,3.846153846153846e-05
2766,RNA nuclear export complex,3.846153846153846e-05
1994,Mon1-Ccz1 complex,3.846153846153846e-05
1961,Mitochondrial respiratory chain complex I,3.846153846153846e-05
752,Cytoplasmic periphery of the nuclear pore complex,3.846153846153846e-05
2583,Primary cell wall,3.846153846153846e-05
2039,MutLbeta complex,3.846153846153846e-05
2613,Protein body,3.846153846153846e-05
218,ASTRA complex,3.846153846153846e-05
1232,Glutaminase complex,3.846153846153846e-05
1615,Intrinsic component of mitochondrial outer membrane,3.846153846153846e-05
2200,Nuclear stress granule,3.846153846153846e-05
484,Checkpoint clamp complex,3.846153846153846e-05
3090,Taurine dioxygenase complex,3.846153846153846e-05
1170,Fusome,3.846153846153846e-05
1227,Glutamate synthase complex,3.846153846153846e-05
3123,Tic complex,3.846153846153846e-05
242,Autophagosome membrane,3.846153846153846e-05
1179,GABA-A receptor complex,3.846153846153846e-05
1714,Lateral element,3.846153846153846e-05
736,Cytochrome b6f complex,3.846153846153846e-05
1234,Glutathione hydrolase complex,3.846153846153846e-05
1614,Intrinsic component of mitochondrial membrane,3.846153846153846e-05
1685,Lamin filament,3.846153846153846e-05
97,AIM2 inflammasome complex,3.846153846153846e-05
3169,Transverse filament,3.846153846153846e-05
3218,U11/U12 snRNP,3.846153846153846e-05
63,Acrosomal membrane,3.846153846153846e-05
3143,trans-Golgi network transport vesicle,3.846153846153846e-05
3215,Type VI protein secretion system complex,3.846153846153846e-05
103,Alpha DNA polymerase:primase complex,3.846153846153846e-05
714,cyclic-nucleotide phosphodiesterase complex,3.846153846153846e-05
312,BBSome,3.846153846153846e-05
263,Azurophil granule lumen,3.846153846153846e-05
2023,Multimerin complex,3.846153846153846e-05
2406,Piccolo NuA4 histone acetyltransferase complex,3.846153846153846e-05
1890,Microprocessor complex,3.846153846153846e-05
916,Early endosome membrane,3.846153846153846e-05
2105,Neuron spine,2.5641025641025643e-05
561,cis-Golgi network,2.5641025641025643e-05
1987,Mitotic spindle pole body,2.5641025641025643e-05
611,Collagen trimer,2.5641025641025643e-05
224,ATAC complex,2.5641025641025643e-05
1475,Inner kinetochore,2.5641025641025643e-05
2629,Protein kinase 5 complex,2.5641025641025643e-05
729,Cyclin K-CDK12 complex,2.5641025641025643e-05
213,ascospore-type prospore,2.5641025641025643e-05
1651,Isoamylase complex,2.5641025641025643e-05
2581,Presynaptic membrane,2.5641025641025643e-05
654,Contractile vacuole,2.5641025641025643e-05
1902,Microtubule plus-end,2.5641025641025643e-05
1863,Methionine adenosyltransferase complex,2.5641025641025643e-05
556,Ciliary tip,2.5641025641025643e-05
1867,Methyl accepting chemotaxis protein complex,2.5641025641025643e-05
349,BRCA1-BARD1 complex,2.5641025641025643e-05
1655,Isw1b complex,2.5641025641025643e-05
2587,Primary lysosome,2.5641025641025643e-05
1670,Kinesin II complex,2.5641025641025643e-05
2001,MOZ/MORF histone acetyltransferase complex,2.5641025641025643e-05
2015,Mst2 histone acetyltransferase complex,2.5641025641025643e-05
2029,Multivesicular body membrane,2.5641025641025643e-05
2687,Rad17 RFC-like complex,2.5641025641025643e-05
2774,RNA polymerase V complex,2.5641025641025643e-05
2772,RNA polymerase III complex,2.5641025641025643e-05
699,Curli,2.5641025641025643e-05
2040,MutLgamma complex,2.5641025641025643e-05
2910,Slx1-Slx4 complex,2.5641025641025643e-05
277,bacterial-type flagellum,2.5641025641025643e-05
2564,"preribosome, large subunit precursor",2.5641025641025643e-05
1580,intermediate-density lipoprotein particle,2.5641025641025643e-05
2905,SLAC complex,2.5641025641025643e-05
2625,Protein complex involved in cell-cell adhesion,2.5641025641025643e-05
185,Apical cytoplasm,2.5641025641025643e-05
2890,Signal recognition particle receptor complex,2.5641025641025643e-05
1574,interleukin-6 receptor complex,2.5641025641025643e-05
2901,skein-like inclusion,2.5641025641025643e-05
1940,Mitochondrial iron-sulfur cluster assembly complex,2.5641025641025643e-05
1568,interleukin-27 complex,2.5641025641025643e-05
343,Box H/ACA scaRNP complex,2.5641025641025643e-05
2869,Serotonergic synapse,2.5641025641025643e-05
2843,Secretory granule membrane,2.5641025641025643e-05
2866,serine-type endopeptidase complex,2.5641025641025643e-05
563,CKM complex,2.5641025641025643e-05
695,Cul7-RING ubiquitin ligase complex,2.5641025641025643e-05
2528,Postsynaptic cytoskeleton,2.5641025641025643e-05
1697,laminin-5 complex,2.5641025641025643e-05
2797,Ruffle,2.5641025641025643e-05
326,Bilobe structure,2.5641025641025643e-05
725,Cyclin D3-CDK4 complex,2.5641025641025643e-05
592,CLRC complex,2.5641025641025643e-05
632,Commitment complex,2.5641025641025643e-05
2699,RCAF complex,2.5641025641025643e-05
2700,rDNA heterochromatin,2.5641025641025643e-05
2702,RecFOR complex,2.5641025641025643e-05
2939,Sorting endosome,2.5641025641025643e-05
1606,Intrinsic component of endoplasmic reticulum membrane,2.5641025641025643e-05
1818,MCM core complex,2.5641025641025643e-05
2590,Procentriole,2.5641025641025643e-05
2658,"proton-transporting two-sector ATPase complex, proton-transporting domain",2.5641025641025643e-05
2180,Nuclear outer membrane,2.5641025641025643e-05
497,Chloroplast nucleoid,2.5641025641025643e-05
2347,PET complex,2.5641025641025643e-05
3100,Telopode,2.5641025641025643e-05
2228,nucleotide-excision repair factor 4 complex,2.5641025641025643e-05
1073,Extrachromosomal circular DNA,2.5641025641025643e-05
2372,"Phosphatidylinositol 3-kinase complex, class III, type II",2.5641025641025643e-05
1166,fungal-type cell wall,2.5641025641025643e-05
1157,Food vacuole,2.5641025641025643e-05
3242,UBC13-MMS2 complex,2.5641025641025643e-05
2205,Nucleolar chromatin,2.5641025641025643e-05
2494,Polar tube,2.5641025641025643e-05
50,Acetolactate synthase complex,2.5641025641025643e-05
540,Chylomicron,2.5641025641025643e-05
18,Driver_genes_MUT (KIRP),2.5641025641025643e-05
1253,glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex,2.5641025641025643e-05
2496,Pole plasm,2.5641025641025643e-05
2474,Platelet dense granule,2.5641025641025643e-05
3015,Striated muscle thin filament,2.5641025641025643e-05
3118,Thrombospondin complex,2.5641025641025643e-05
1180,GABA-ergic synapse,2.5641025641025643e-05
2367,"Phosphatidylinositol 3-kinase complex, class IA",2.5641025641025643e-05
386,Cardiac myofibril,2.5641025641025643e-05
526,Chromocenter,2.5641025641025643e-05
828,Dense body,2.5641025641025643e-05
3108,Tertiary granule,2.5641025641025643e-05
132,Amino acid transport complex,2.5641025641025643e-05
399,cation-transporting ATPase complex,2.5641025641025643e-05
3113,Thioglucosidase complex,2.5641025641025643e-05
2370,"Phosphatidylinositol 3-kinase complex, class III",2.5641025641025643e-05
2213,nucleolus-like body,2.5641025641025643e-05
2211,Nucleolus organizer region,2.5641025641025643e-05
2486,PNGase complex,2.5641025641025643e-05
2342,Perivitelline space,2.5641025641025643e-05
2212,nucleolus-associated heterochromatin,2.5641025641025643e-05
3309,XRCC2-RAD51D complex,2.5641025641025643e-05
2345,Peroxisomal membrane,2.5641025641025643e-05
1380,Hemidesmosome,2.5641025641025643e-05
2164,Nuclear envelope adjacent to nuclear pore complex,2.5641025641025643e-05
34,3M complex,2.5641025641025643e-05
3211,Type IV pilus,2.5641025641025643e-05
947,Endocytic patch,2.5641025641025643e-05
81,Active sex chromosome,2.5641025641025643e-05
2502,Pollen wall,2.5641025641025643e-05
3002,Stereocilium,2.5641025641025643e-05
1422,HULC complex,2.5641025641025643e-05
27,1-alkyl-2-acetylglycerophosphocholine esterase complex,2.5641025641025643e-05
86,Activin receptor complex,2.5641025641025643e-05
87,Actomyosin,2.5641025641025643e-05
2195,Nuclear replisome,2.5641025641025643e-05
354,Bre1-Rad6 ubiquitin ligase complex,2.5641025641025643e-05
1152,Flemming body,2.5641025641025643e-05
3277,VCP-NSFL1C complex,2.5641025641025643e-05
1146,Filopodium,2.5641025641025643e-05
3325,Zonula adherens,2.5641025641025643e-05
991,eNoSc complex,2.5641025641025643e-05
2400,Photosystem II oxygen evolving complex,2.5641025641025643e-05
3326,Zymogen granule,2.5641025641025643e-05
1224,Glucosidase II complex,2.5641025641025643e-05
1190,gamma-tubulin small complex,2.5641025641025643e-05
1032,Eukaryotic translation elongation factor 1 complex,2.5641025641025643e-05
3235,U4atac snRNP,2.5641025641025643e-05
428,Cell leading edge,2.5641025641025643e-05
2505,Polyhedral organelle,2.5641025641025643e-05
3286,Vesicle lumen,2.5641025641025643e-05
3012,Stress fiber,2.5641025641025643e-05
2024,Multiple synapse bouton,1.2820512820512822e-05
2025,"Multiple synapse bouton, contacting multiple dendrites",1.2820512820512822e-05
331,Bleb,1.2820512820512822e-05
2326,Perikaryon,1.2820512820512822e-05
188,Apical ectoplasmic specialization,1.2820512820512822e-05
2759,Ripoptosome,1.2820512820512822e-05
280,bacterial-type flagellum filament,1.2820512820512822e-05
3282,Ventral surface of cell,1.2820512820512822e-05
1075,Extrachromosomal rDNA circle,1.2820512820512822e-05
859,DNA ligase III-XRCC1 complex,1.2820512820512822e-05
917,Early phagosome,1.2820512820512822e-05
1301,GO:0090575,1.2820512820512822e-05
193,Apical plasma membrane urothelial plaque,1.2820512820512822e-05
2269,Outer dense fiber,1.2820512820512822e-05
2458,Plastid nucleoid,1.2820512820512822e-05
3086,TAP complex,1.2820512820512822e-05
2382,Phosphorylase kinase complex,1.2820512820512822e-05
329,Biofilm matrix,1.2820512820512822e-05
940,Elg1 RFC-like complex,1.2820512820512822e-05
2207,Nucleolar preribosome,1.2820512820512822e-05
1813,Matrilin complex,1.2820512820512822e-05
2461,Plastid ribosome,1.2820512820512822e-05
719,Cyclin B1-CDK1 complex,1.2820512820512822e-05
1074,Extrachromosomal DNA,1.2820512820512822e-05
66,Actin cap,1.2820512820512822e-05
3081,T-bar,1.2820512820512822e-05
698,CURI complex,1.2820512820512822e-05
313,BCL-2 complex,1.2820512820512822e-05
1926,Mitochondrial derivative,1.2820512820512822e-05
371,Calcitonin family receptor complex,1.2820512820512822e-05
323,Bicellular tight junction,1.2820512820512822e-05
2818,SAS acetyltransferase complex,1.2820512820512822e-05
878,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex",1.2820512820512822e-05
2395,Photosystem I,1.2820512820512822e-05
2286,Pairing center,1.2820512820512822e-05
1995,monolayer-surrounded lipid storage body,1.2820512820512822e-05
1114,FAR/SIN/STRIPAK complex,1.2820512820512822e-05
89,ADA complex,1.2820512820512822e-05
2810,Sarcoglycan complex,1.2820512820512822e-05
636,Complex laminated body,1.2820512820512822e-05
3229,U2-type prespliceosome,1.2820512820512822e-05
1682,Lamellar body membrane,1.2820512820512822e-05
2420,PKM2 protein kinase complex,1.2820512820512822e-05
469,Centriolar subdistal appendage,1.2820512820512822e-05
1776,Lytic vacuole membrane,1.2820512820512822e-05
1689,laminin-10 complex,1.2820512820512822e-05
1212,GID complex,1.2820512820512822e-05
1210,GET complex,1.2820512820512822e-05
1207,Germinal vesicle,1.2820512820512822e-05
466,Central vacuole,1.2820512820512822e-05
2263,Orthogonal array,1.2820512820512822e-05
1128,Female pronucleus,1.2820512820512822e-05
2293,Parallel actin filament bundle,1.2820512820512822e-05
1106,Eyespot apparatus,1.2820512820512822e-05
439,Cell trailing edge,1.2820512820512822e-05
3257,Urease complex,1.2820512820512822e-05
2604,"Proteasome core complex, alpha-subunit complex",1.2820512820512822e-05
2017,MUB1-RAD6-UBR2 ubiquitin ligase complex,1.2820512820512822e-05
2217,Nucleoplasmic reticulum,1.2820512820512822e-05
364,C-fiber,1.2820512820512822e-05
2013,MsbA transporter complex,1.2820512820512822e-05
1638,Inward rectifier potassium channel complex,1.2820512820512822e-05
1639,Inward rectifying potassium channel,1.2820512820512822e-05
2643,protein-cysteine S-palmitoyltransferase complex,1.2820512820512822e-05
1717,Lateral plasma membrane,1.2820512820512822e-05
1177,G-protein beta/gamma-subunit complex,1.2820512820512822e-05
423,Cell division site,1.2820512820512822e-05
485,Chiasma,1.2820512820512822e-05
3120,Thylakoid light-harvesting complex,1.2820512820512822e-05
2225,nucleotide-excision repair factor 1 complex,1.2820512820512822e-05
2226,nucleotide-excision repair factor 2 complex,1.2820512820512822e-05
266,B-WICH complex,1.2820512820512822e-05
1712,Lateral cell cortex,1.2820512820512822e-05
1653,Isw1 complex,1.2820512820512822e-05
483,CHD-type complex,1.2820512820512822e-05
2404,Phycobilisome,1.2820512820512822e-05
3243,UBC13-UEV1A complex,1.2820512820512822e-05
2638,Protein storage vacuole,1.2820512820512822e-05
2002,MPF complex,1.2820512820512822e-05
908,Dynein axonemal particle,1.2820512820512822e-05
1587,Intracellular canaliculus,1.2820512820512822e-05
2359,Phagophore assembly site membrane,1.2820512820512822e-05
2883,Shu complex,1.2820512820512822e-05
1393,high-density lipoprotein particle,1.2820512820512822e-05
1406,Histone mRNA stem-loop binding complex,1.2820512820512822e-05
541,Chylomicron remnant,1.2820512820512822e-05
1874,MHC class I protein complex,1.2820512820512822e-05
1482,Inositol phosphoceramide synthase complex,1.2820512820512822e-05
997,Epididymosome,1.2820512820512822e-05
818,Dendritic microtubule,1.2820512820512822e-05
2495,Polarisome,1.2820512820512822e-05
456,Cellulose microfibril,1.2820512820512822e-05
568,Clathrin coat of coated pit,1.2820512820512822e-05
659,COPI-coated Golgi to ER transport vesicle,1.2820512820512822e-05
2669,PSI associated light-harvesting complex I,1.2820512820512822e-05
409,CCR4-NOT core complex,1.2820512820512822e-05
3197,Type I interferon receptor complex,1.2820512820512822e-05
413,Cdc42 GTPase complex,1.2820512820512822e-05
2151,NuA3 histone acetyltransferase complex,1.2820512820512822e-05
1387,Heterochromatin island,1.2820512820512822e-05
1865,methionine-importing complex,1.2820512820512822e-05
2088,Nebenkern,1.2820512820512822e-05
2943,Specific granule,1.2820512820512822e-05
1003,ER to Golgi transport vesicle membrane,1.2820512820512822e-05
3198,Type I pilus,1.2820512820512822e-05
1383,Heparanase complex,1.2820512820512822e-05
824,Dendritic spine neck,1.2820512820512822e-05
1511,Integral component of postsynaptic membrane,1.2820512820512822e-05
1407,Histone pre-mRNA 3'end processing complex,1.2820512820512822e-05
145,Amyloplast,1.2820512820512822e-05
1876,MHC class II protein complex,1.2820512820512822e-05
675,Cortical microtubule cytoskeleton,1.2820512820512822e-05
2125,Nitrogenase complex,1.2820512820512822e-05
2659,proton-transporting V-type ATPase complex,1.2820512820512822e-05
2995,Starch utilization system complex,1.2820512820512822e-05
1891,Micropyle,1.2820512820512822e-05
2513,Polytene chromosome band,1.2820512820512822e-05
1448,IgM B cell receptor complex,1.2820512820512822e-05
2409,pICln-Sm protein complex,1.2820512820512822e-05
2516,Polytene chromosome puff,1.2820512820512822e-05
1429,Hyphal cell wall,1.2820512820512822e-05
1454,IHF-DNA complex,1.2820512820512822e-05
1427,Hydrogenosome,1.2820512820512822e-05
671,Cortical granule,1.2820512820512822e-05
663,COPII vesicles tethering complex,1.2820512820512822e-05
255,Axonemal central apparatus,1.2820512820512822e-05
1419,HslUV protease complex,1.2820512820512822e-05
546,Ciliary inversin compartment,1.2820512820512822e-05
2499,Pollen coat,1.2820512820512822e-05
799,death-inducing signaling complex,1.2820512820512822e-05
798,Dcp1-Dcp2 complex,1.2820512820512822e-05
154,Anchored component of plasma membrane,1.2820512820512822e-05
1415,Host extracellular space,1.2820512820512822e-05
1471,Inhibitory synapse,1.2820512820512822e-05
1878,MIB complex,1.2820512820512822e-05
2080,NarGHI complex,1.2820512820512822e-05
1512,Integral component of postsynaptic specialization membrane,1.2820512820512822e-05
2540,Postsynaptic Golgi apparatus,1.2820512820512822e-05
335,BLOC-2 complex,1.2820512820512822e-05
3053,Symbiosome,1.2820512820512822e-05
2057,Myosin II filament,1.2820512820512822e-05
1754,Lsd1/2 complex,1.2820512820512822e-05
2902,Skeletal muscle myofibril,1.2820512820512822e-05
2175,Nuclear membrane microtubule tethering complex,1.2820512820512822e-05
3058,synapse-associated extracellular matrix,1.2820512820512822e-05
2054,Myosin filament,1.2820512820512822e-05
1563,interleukin-18 receptor complex,1.2820512820512822e-05
1344,Grb2-Sos complex,1.2820512820512822e-05
2559,pre-T cell receptor complex,1.2820512820512822e-05
2176,Nuclear membrane protein complex,1.2820512820512822e-05
1340,Granum,1.2820512820512822e-05
1755,Lsm1-7-Pat1 complex,1.2820512820512822e-05
2471,Platelet alpha granule,1.2820512820512822e-05
2051,Myofibril,1.2820512820512822e-05
618,Collagen type VI trimer,1.2820512820512822e-05
2184,Nuclear pore central transport channel,1.2820512820512822e-05
1575,interleukin-7 receptor complex,1.2820512820512822e-05
244,Auxin efflux carrier complex,1.2820512820512822e-05
2187,Nuclear pore linkers,1.2820512820512822e-05
848,Dinoflagellate sulcus,1.2820512820512822e-05
28,"1,3-beta-D-glucan synthase complex",1.2820512820512822e-05
186,Apical dendrite,1.2820512820512822e-05
838,Deuterosome,1.2820512820512822e-05
447,Cellular bud,1.2820512820512822e-05
772,Cytoplasmic U snRNP body,1.2820512820512822e-05
829,Dense core granule,1.2820512820512822e-05
1520,Integrin alpha1-beta1 complex,1.2820512820512822e-05
979,Endosomal scaffold complex,1.2820512820512822e-05
135,Ammonium transmembrane transporter complex,1.2820512820512822e-05
3306,Xanthine dehydrogenase complex,1.2820512820512822e-05
2546,Postsynaptic specialization membrane,1.2820512820512822e-05
290,Barr body,1.2820512820512822e-05
1850,Membrane stack,1.2820512820512822e-05
686,CTDK-1 complex,1.2820512820512822e-05
653,Contractile vacuolar membrane,1.2820512820512822e-05
3305,Woronin body,1.2820512820512822e-05
336,BLOC-3 complex,1.2820512820512822e-05
2553,PR-DUB complex,1.2820512820512822e-05
131,Alveolar lamellar body membrane,1.2820512820512822e-05
3302,WICH complex,1.2820512820512822e-05
3044,Supraspliceosomal complex,1.2820512820512822e-05
1909,Migrasome,1.2820512820512822e-05
2769,RNA polymerase II termination complex,1.2820512820512822e-05
519,Chromaffin granule,1.2820512820512822e-05
3299,W chromosome,1.2820512820512822e-05
2407,piccolo-bassoon transport vesicle,0.0
389,Carotenoid vesicle,0.0
2623,Protein C inhibitor-TMPRSS7 complex,0.0
2403,Phragmosome,0.0
2405,pi-body,0.0
2621,Protein C inhibitor-thrombin complex,0.0
2620,Protein C inhibitor-PLAU complex,0.0
2622,Protein C inhibitor-TMPRSS11E complex,0.0
2628,Protein histidine kinase complex,0.0
2619,Protein C inhibitor-PLAT complex,0.0
2379,Phosphopantothenoylcysteine decarboxylase complex,0.0
311,bBAF complex,0.0
402,Caveola bulb,0.0
403,Caveola neck,0.0
2650,Prothylakoid membrane,0.0
404,Caveolar macromolecular signaling complex,0.0
2375,phosphoenolpyruvate-dependent sugar phosphotransferase complex,0.0
2374,Phosphatidylinositol transporter complex,0.0
405,Cbf1-Met4-Met28 complex,0.0
2371,"Phosphatidylinositol 3-kinase complex, class III, type I",0.0
2652,"proton-transporting ATP synthase complex, catalytic core F(1)",0.0
2653,"proton-transporting ATP synthase complex, coupling factor F(o)",0.0
2654,"proton-transporting ATP synthase, catalytic core",0.0
2368,"Phosphatidylinositol 3-kinase complex, class IB",0.0
2655,"proton-transporting ATP synthase, stator stalk",0.0
297,Basal part of cell,0.0
407,CBM complex,0.0
2363,Pho85-Pho80 CDK-cyclin complex,0.0
2362,Phenyloplast,0.0
2361,phenylalanine-tRNA ligase complex,0.0
2360,"phenylacetyl-CoA 1,2-epoxidase complex",0.0
296,Basal labyrinth,0.0
2649,Prothylakoid,0.0
2648,Proteinoplast,0.0
308,Basolateral recycling endosome,0.0
2647,protein-lipid-RNA complex,0.0
2401,Photosystem II reaction center,0.0
2399,Photosystem II antenna complex,0.0
390,Casparian strip,0.0
306,Basolateral part of cell,0.0
2396,Photosystem I antenna complex,0.0
305,Basolateral cytoplasm,0.0
304,Basement membrane collagen trimer,0.0
302,Basal tubulobulbar complex,0.0
397,catenin-TCF7L2 complex,0.0
2392,Photoreceptor ribbon synapse,0.0
2639,Protein storage vacuole membrane,0.0
301,Basal proximal dendrite,0.0
2390,Photoreceptor outer segment membrane,0.0
300,Basal pole of outer hair cell,0.0
2388,Photoreceptor inner segment membrane,0.0
2385,Photoreceptor disc membrane,0.0
299,Basal pole of neuron,0.0
2645,protein-DNA-RNA complex,0.0
2381,Phosphoribosylaminoimidazole carboxylase complex,0.0
2618,Protein C inhibitor-plasma kallikrein complex,0.0
