gene,label,prediction,probabilities
IWS1,1,0,0.9997351780078698
IYD,1,1,0.00010542381590756822
JAGN1,1,1,0.00010105934766748703
JAKMIP1,1,1,6.4906358554939205e-06
JAKMIP2,1,1,5.234030715506322e-08
JARID2,1,1,0.012513798054598157
JHY,1,1,0.1427421027899063
JMY,1,1,2.42796188644534e-05
JPH2,1,1,2.979673040526265e-08
JPT1,1,1,0.01215338898091134
KALRN,1,1,4.0027705545675473e-07
KANK3,1,1,3.5436219192330756e-08
KANSL2,0,0,0.9908325960160823
KANSL3,0,0,0.7848463855960912
KAT6B,1,1,0.34092724058873597
KBTBD11,1,1,9.446856111483548e-07
KBTBD4,1,1,0.0006988761649472153
KBTBD8,1,1,0.19801048178925756
KCNA10,1,1,1.8649623667199577e-05
KCNA6,1,1,5.4060572174385865e-08
KCNAB2,1,1,1.6876248666974903e-06
KCND3,1,1,2.1095653738312236e-07
KCNE5,1,1,0.00015013572476213488
KCNF1,1,1,0.014130930405942998
KCNG2,1,1,4.93826499692318e-09
KCNH2,1,1,3.5897058482836643e-06
KCNH4,1,1,1.6656067511555684e-06
KCNH7,1,1,2.146198452290804e-09
KCNJ13,1,1,5.124796548239274e-08
KCNJ2,1,1,1.0564794177470027e-05
KCNK10,1,1,5.1880924445413255e-09
KCNK13,1,1,2.3538828808344904e-08
KCNK18,1,1,3.2158113172364723e-09
KCNK9,1,1,3.5053889135827634e-08
KCNN4,1,1,2.269528820764144e-07
KCNQ4,1,1,3.32447764428423e-08
KCNQ5,1,1,4.2153842749748096e-09
KCNS2,1,1,2.446485688811784e-07
KCTD10,1,1,0.020384582723661913
KCTD11,1,1,5.971732699450172e-08
KCTD17,1,1,0.0012951523267235587
KCTD21,1,1,3.305819162446877e-06
KCTD3,1,1,0.001048482109047233
KDELR1,1,0,0.9980942414015205
KDM4B,1,1,7.056498572852732e-05
KDM5C,1,1,0.001333572025883334
KDM5D,1,1,1.6566450167787572e-05
KEL,1,1,5.139041150736823e-07
KHDRBS3,1,1,0.3849643070151655
KHNYN,1,1,1.6311172648109107e-07
KIAA0753,1,1,5.6671134853647495e-05
KIAA0825,1,1,1.4628882916145613e-08
KIAA1143,1,1,0.27147977114571764
KIAA1522,1,1,0.00022760544885820356
KIAA1958,1,1,3.28115296266418e-08
KIF1A,1,1,0.003652004124038033
KIF1C,1,1,0.029419633314239003
KIF22,1,0,0.8803158206309141
KIF25,1,1,0.012179394956418177
KIF26A,1,1,0.040908620720909804
KIF3C,1,1,0.03300904256735915
KIF9,1,1,0.10661896242340219
KIFBP,1,0,0.8295386866205494
KIFC1,1,0,0.7498154769685692
KIN,0,0,0.9996716723581518
KIR2DL3,1,1,5.64645475875647e-07
KIR3DL3,1,1,2.1773824077087055e-09
KIRREL2,1,1,1.4696630579180692e-09
KISS1,1,1,1.603070343136892e-10
KLB,1,1,1.5296873234760255e-07
KLC3,1,1,0.003112941868469754
KLF1,1,1,9.808195195015745e-06
KLF12,1,1,1.8521009059746518e-08
KLF2,1,1,1.1230731755684787e-08
KLF3,1,1,1.5573787348621694e-08
KLF5,1,1,8.462822590149521e-07
KLF7,1,1,4.216130178313904e-09
KLF9,1,1,6.609018972092429e-08
KLHDC3,1,1,0.45300692624622646
KLHL1,1,1,1.968131660978756e-08
KLHL10,1,1,1.0593409332071424e-06
KLHL11,1,1,6.819857453699285e-06
KLHL12,1,1,0.005809335464306897
KLHL17,1,1,1.1716975943665276e-05
KLHL30,1,1,7.273272647012607e-06
KLHL34,1,1,0.0005164305933986979
KLHL8,1,1,0.15501288331175198
KMT2B,1,1,0.20491072660898513
KMT2C,1,1,0.023984940398475298
KNL1,0,0,0.9332805494622471
KPNA2,1,0,0.9999868995271571
KPNA3,1,0,0.9997455093106977
KPNA7,1,1,0.0005204545475906097
KRR1,0,0,0.9999999768856128
KRT19,1,1,1.013786710079012e-05
KRT3,1,1,4.4628279397551653e-07
KRT31,1,1,2.4024779619047365e-06
KRT40,1,1,5.5657090705096834e-06
KRT6C,1,1,2.782950261959183e-06
KRT74,1,1,4.5915216780878507e-07
KRT75,1,1,0.0005613173397022942
KRT77,1,1,1.6619353923053026e-06
KRT8,1,1,8.23740438870013e-06
KRT82,1,1,8.119282260965476e-08
KRT84,1,1,5.6640343869984734e-06
KRTAP1-1,1,1,0.026286563162821908
KRTAP10-1,1,1,0.0016757838149211613
KRTAP13-2,1,1,3.278554616598095e-05
KRTAP19-1,1,1,3.476628377270252e-05
KRTAP19-6,1,1,0.00039800452800066167
KRTAP21-2,1,1,3.850233313129614e-06
KRTAP3-2,1,1,0.34070150175144953
KRTAP4-4,1,1,7.043678212683701e-05
KRTAP5-11,1,1,4.878227577176375e-06
KRTAP5-6,1,1,0.00385646080554769
KRTAP9-9,1,1,0.0008071942474733417
KTN1,1,1,0.3136669981228832
KYAT3,1,1,0.3226716253119097
L1CAM,1,1,6.117089145218912e-08
L3MBTL1,1,0,0.6131565874741691
LACRT,1,1,9.65902477445546e-07
LAMA3,1,1,4.265719554252811e-08
LAMA5,1,1,8.533543488866701e-05
LAMB2,1,1,0.0690653236090316
LAMB3,1,1,9.55309758144951e-06
LAMC1,1,1,0.0004094606256444089
LARGE1,1,1,4.7518124315359953e-07
LARP1,1,0,0.9962861686122413
LARS2,1,0,0.7302184128770095
LATS1,1,1,0.07434983257295336
LAX1,1,1,7.573710318009574e-07
LBX2,1,1,7.895396711976587e-08
LCAT,1,1,5.839402940899241e-06
LCE1D,1,1,4.6731418013035153e-07
LCE1F,1,1,0.0003051094743403371
LCE2A,1,1,0.00013555861584061413
LCE2C,0,1,0.07640386561771165
LCE2D,1,1,1.0726833122565172e-05
LCE3C,1,1,4.232165171280666e-06
LCE3D,1,1,6.130960039564259e-05
LCE3E,1,1,8.87435729490793e-06
LCP1,1,1,8.21912713377948e-07
LDAH,1,1,0.016469317333661415
LDHA,1,0,0.665482582656696
LDHB,1,1,0.36809328626377014
LDHD,1,1,0.003955376590664794
LDLRAD4,1,1,5.144669494638876e-07
LEAP2,1,1,2.199379865119866e-07
LEMD2,1,1,0.10440141984020097
LEMD3,1,0,0.5410707180173769
LEXM,1,1,0.005463303543974984
LFNG,1,1,6.593655947362276e-06
LGMN,1,1,1.4269324980331621e-05
LGR5,1,1,0.001031134546228518
LGR6,1,1,1.0802065242287995e-09
LHB,1,1,2.4964942182070794e-06
LHFPL2,1,1,2.1540594311586502e-07
LHFPL5,1,1,9.959259403502508e-07
LHFPL6,1,1,2.7041663347615597e-05
LHX8,1,1,7.520498224167226e-10
LIG4,1,0,0.8433418771594651
LIN28B,1,1,0.262739779588833
LINGO2,1,1,4.4645644114993385e-08
LINS1,1,1,0.0004819061929303148
LIPA,1,1,3.125440784623734e-07
LMAN2L,1,1,1.6113103817105845e-05
LMCD1,1,1,1.0808679832496893e-06
LMNB2,1,0,0.7502164370290302
LMNTD1,1,1,6.740760332135665e-07
LMNTD2,1,1,7.766456050273263e-07
LMO3,1,1,3.292995060300008e-07
LMO4,1,1,0.00877845406778478
LMTK2,1,1,9.145922803639461e-05
LNP1,1,1,1.9400150394954795e-05
LNX1,1,1,3.987221025458787e-07
LOXL3,1,1,1.7251230233217284e-08
LPAR6,1,1,4.0610753706538103e-07
LPIN2,1,1,4.755887488888666e-05
LRCH1,1,1,0.0031213343408711736
LRCH2,1,1,0.00983181119600084
LRCH3,1,1,0.0023945259983550017
LRCH4,1,1,1.0626318948658842e-06
LRFN4,1,1,1.6534119963163007e-07
LRFN5,1,1,8.987191324472121e-10
LRGUK,1,1,1.927735421958232e-07
LRIF1,1,1,0.45418272724866393
LRP10,1,1,3.5478813438238886e-07
LRP1B,1,1,1.7193291224071317e-08
LRP6,1,1,0.0001092453506047808
LRRC10,1,1,1.6009252260196228e-06
LRRC2,1,1,1.7181481128059063e-06
LRRC28,1,1,4.797063256323231e-06
LRRC32,1,1,1.5739134375802877e-07
LRRC37A2,1,1,2.8668319718150315e-09
LRRC59,1,1,0.24662891388236785
LRRC74A,1,1,7.301468565978908e-07
LRRCC1,1,1,0.00016983406980546344
LRRFIP1,1,1,0.02890708953429766
LRRTM1,1,1,1.8648996422676589e-07
LRSAM1,1,1,0.00023477834821971076
LSG1,0,0,0.9999931121540264
LSM6,0,0,0.9999967009038755
LSM7,0,0,0.9999768081869028
LSS,1,1,0.004282317408035951
LTA4H,1,1,0.005803918165422195
LTBP3,1,1,9.747891597688962e-07
LTC4S,1,1,5.2345224429850566e-05
LTF,1,1,8.761469231244323e-05
LTK,1,1,4.953508391691841e-07
LTN1,1,0,0.9904235940316779
LY6D,1,1,1.283161418230705e-08
LYPD4,1,1,1.3337053840545288e-05
LYPD5,1,1,9.70801149469125e-09
LYPLA2,1,1,0.2243115225347223
LYPLAL1,1,1,7.32281662698897e-05
LYRM1,1,1,0.0019362636644181363
LYRM7,1,1,0.05428049769754706
LZTR1,1,1,0.017414781530155587
LZTS3,1,1,1.749553780849844e-07
MAB21L2,1,1,0.0014893662557800558
MACIR,1,1,0.06148415921619035
MACROD2,1,1,8.736677582499297e-08
MAGEA1,1,1,1.878910644987908e-05
MAGEA10,1,1,0.0003564592871807326
MAGEA8,1,1,2.6006147881951767e-06
MAGEB1,1,1,8.282402795822818e-08
MAN1A2,1,1,0.0002889943467282108
MAN1B1,1,0,0.5400643386114803
MAN2B1,1,1,0.0019320080596741062
MANSC1,1,1,1.5864574808399646e-06
MAP1A,1,1,0.0018054043484777792
MAP1LC3B2,1,1,6.324036083915629e-07
MAP2K5,1,1,0.0003819618218449894
MAP3K11,1,1,3.989300979811983e-06
MAP4K3,1,1,0.0003301381900311706
MAP6D1,1,1,0.0001351614074155627
MAP7,1,1,0.012277597854548072
MAP7D3,1,1,0.17441671315251944
MAPK13,1,1,7.3137013007817945e-06
MAPK14,1,1,0.020375619245954192
MAPK4,1,1,1.8136504997157132e-06
MAPK7,1,1,0.16416937904784268
MAPK8,1,1,0.020446138687821303
MAPKAPK5,1,1,0.02217663914351915
MARCHF10,1,1,6.238080313303306e-07
MARCHF9,1,1,1.870863296361547e-05
MARCKS,1,1,0.04000957752281784
MATK,1,1,2.277012018074842e-05
MATN3,1,1,0.002925172769693596
MATR3,1,0,0.9166891150266949
MB,1,1,4.902579653504047e-05
MBIP,1,0,0.5635204299729538
MBNL1,1,0,0.5876853174024312
MBNL3,1,1,2.352298813438347e-05
MCEMP1,1,1,2.5246365908948575e-08
MCF2,1,1,1.552331639043114e-06
MCHR2,1,1,2.7765432986104345e-08
MCM9,1,0,0.9309118740988506
MCOLN1,1,1,9.8660734818945e-05
MCOLN2,1,1,2.2354765478738158e-07
MDH2,1,0,0.5727704286114965
MDN1,0,0,0.9999980192027783
ME2,1,1,0.00048085721276268644
MEAF6,1,0,0.9956790243326878
MED10,1,0,0.99981277483679
MED12L,1,1,0.01861473886608561
MED19,1,0,0.9846821996441253
MED28,0,0,0.9902550719656483
MED29,0,0,0.9999902946200253
MED30,0,0,0.9996771188205313
MED6,0,0,0.9999957637724819
MEF2A,1,1,0.00522617353781204
MEGF11,1,1,2.5784223067759628e-08
MEGF6,1,1,1.3308054014338211e-08
MEGF9,1,1,1.5227413774354659e-09
MEIS3,1,1,5.527821182904624e-07
MEN1,1,1,0.30777299803559816
MEPE,1,1,4.484875804067201e-10
MERTK,1,1,3.0521976523978367e-07
MEST,1,1,0.00022400936495848845
METAP1D,1,1,0.0010052384346085797
METTL1,1,0,0.9999301748676956
METTL14,1,0,0.9150592088845795
METTL18,1,0,0.973963736048049
METTL21A,1,1,0.11311614143493016
METTL23,1,1,0.05399022631292549
METTL26,1,1,0.2106100317610659
METTL6,1,1,0.20520336727362842
MFSD13A,1,1,3.567893533611422e-05
MFSD14B,1,1,0.0007963799047458475
MFSD4A,1,1,0.00126528496281052
MFSD8,1,1,3.3766301652304874e-06
MGAM,1,1,4.875495009493136e-07
MGAT1,1,1,0.0002148659854799506
MGAT2,1,1,0.05828212707890442
MGAT4A,1,1,2.354108911758468e-05
MGAT4B,1,1,0.009671898915851374
MGMT,1,1,0.025743952664236402
MGST2,1,1,1.6415696189375772e-05
MICALL2,1,1,4.2042183401314045e-09
MICOS10,1,1,0.21201685088951577
MIER1,1,1,1.4859364117847384e-05
MIER2,1,1,0.00024952686292042394
MIF4GD,1,1,0.4665144037700465
MIGA2,1,1,0.2374438466796991
MINPP1,1,1,0.0014923337416750005
MIOS,1,0,0.8245068745497924
MIP,1,1,1.4213934723672494e-07
MKRN1,1,1,0.3980145232544785
MLANA,1,1,8.3098062986231e-09
MLF1,1,1,0.4460040284959207
MLH3,1,1,0.3197061943265854
MLLT11,1,1,0.00012284094280839986
MLN,1,1,1.5502945005518852e-08
MMAB,1,1,0.025747004409715134
MMADHC,1,0,0.6210547322076583
MMGT1,1,1,0.15404569253555422
MMP13,1,1,6.387101825211516e-09
MMP17,1,1,3.4878906651769625e-09
MMP23B,1,1,1.1505977230985564e-07
MMS19,0,0,0.9999862675101406
MMUT,1,0,0.5198117266016169
MN1,1,1,4.266784587600991e-05
MNAT1,1,0,0.9999467573505953
MND1,1,0,0.9235643869228433
MNS1,1,1,0.0012019873843649221
MNT,1,1,0.0005884749409123535
MOB3B,1,1,5.644781753133544e-10
MOB3C,1,1,0.0003519367501125692
MOB4,1,1,0.17083592650071872
MOCOS,1,1,0.007692550778537121
MON2,1,1,0.043644655067165285
MORC2,1,0,0.7098664122771716
MORC4,1,1,7.719955725734584e-05
MORN4,1,1,2.2837901894356973e-05
MOSPD2,1,1,0.0059405478397573375
MOV10L1,1,1,0.005709958486156519
MPC1,1,1,0.004233490139709894
MPG,1,1,0.20280965374347684
MPIG6B,1,1,0.0006792255926509671
MPZL2,1,1,5.460728957906724e-09
MR1,1,1,1.704052968477532e-05
MRAP2,1,1,1.7042603317474204e-08
MRC1,1,1,9.134463429172346e-06
MRFAP1,1,1,0.006274035413210022
MRGBP,0,0,0.9979116353536318
MRM2,1,0,0.9879430525208862
MRPL11,1,1,0.308319082313429
MRPL15,1,0,0.8395357030634811
MRPL2,1,0,0.6248506986932589
MRPL20,1,1,0.2911656162737583
MRPL3,1,0,0.8620113629369379
MRPL41,1,1,0.1722973708860193
MRPL49,1,1,0.2684772092610357
MRPL51,1,1,0.35725416037645114
MRPS14,1,1,0.05571119100359383
MRPS17,1,0,0.7919272417630248
MRPS2,1,1,0.4972091640495055
MRPS22,1,1,0.4988255131049725
MRPS9,1,1,0.41480989875302965
MRTFA,1,1,0.021094245312319813
MS4A4A,1,1,8.621963417665413e-08
MS4A6E,1,1,7.8296757966001e-10
MSGN1,1,1,0.00010563585670008147
MSH4,1,1,0.3339400272173095
MSI1,1,1,0.1169126960747799
MSI2,1,1,0.21868209794111326
MSL1,1,1,0.29170184225864787
MSMB,1,1,8.177581836565916e-06
MSN,1,1,0.108087571822758
MST1,1,1,1.370588594840072e-07
MT1A,1,1,7.020676125291114e-06
MT1E,1,1,4.385876275430079e-05
MT1F,1,1,0.0005256056705920442
MT3,1,1,4.72726095934739e-07
MTAP,1,1,0.23460209803837354
MTERF4,1,0,0.7072095208778378
MTHFD1L,1,1,0.0347965591434
MTHFR,1,1,0.00498127174892482
MTHFS,1,1,2.123044928094009e-05
MTMR8,1,1,0.0002682422826469244
MTURN,1,1,1.0599253750243065e-07
MTUS1,1,1,0.00011455865488219086
MUTYH,1,1,0.00017622829603229916
MVK,1,1,0.09321151104241897
MX2,1,1,0.0031664363640869554
MXI1,1,1,0.0023384634657613646
MXRA5,1,1,1.8483323114271144e-07
MXRA7,1,1,2.0204868871775973e-06
MYBL2,1,0,0.8054361348122878
MYBPHL,1,1,2.9969418946507177e-09
MYEOV,1,1,6.46524817682348e-08
MYF5,1,1,1.0886925335984454e-05
MYG1,1,0,0.7929280059862024
MYH9,1,1,0.21984358596788792
MYL12B,1,1,0.037021666690883824
MYL2,1,1,4.746959293644437e-07
MYL4,1,1,4.7639596034709797e-07
MYLK3,1,1,3.960609753494992e-08
MYO19,1,1,0.08474028969251735
MYO1A,1,1,1.439854018681075e-07
MYO1E,1,1,0.027597854658093356
MYO3B,1,1,3.2020120572795463e-06
MYO5A,1,1,0.08578478992322564
MYO7A,1,1,3.7490425904840306e-07
MYOC,1,1,5.233934389226036e-08
MYOG,1,1,0.006111268813940496
MYOM1,1,1,8.568366194339205e-09
MYOM3,1,1,5.381646689395225e-08
MYOZ2,1,1,1.5148872558934378e-06
MZT2A,1,0,0.715486607361006
N4BP2L2,1,1,0.002687420739794455
NAA16,1,1,0.12733597950807357
NAA40,1,0,0.862496622899583
NAE1,1,0,0.9946259485037316
NANOS3,1,1,1.6432240658947884e-06
NANS,1,1,0.08995745876408912
NAPEPLD,1,1,1.7364882103354519e-07
NAPG,0,0,0.8214400321990551
NARF,1,1,0.15804151982420706
NAT1,1,1,2.3638522450997178e-05
NAT2,1,1,7.411841068527547e-06
NAT8,1,1,4.83983236154728e-08
NAV3,1,1,1.2030510043725683e-08
NBEA,1,1,7.885577026467417e-07
NCBP3,1,1,0.3336996184137202
NCK2,1,1,4.7409486880289896e-05
NCKAP1L,1,1,3.8463230264129675e-07
NCL,0,0,0.9999984545750749
NCOA1,1,1,0.00511905946648511
NCOR2,1,1,0.2212193949967908
NDEL1,1,0,0.7455890217225841
NDNF,1,1,9.816840521592596e-07
NDRG2,1,1,5.1455637417596733e-08
NDUFA10,1,1,0.03537347624504816
NDUFA11,1,1,0.16023923525739908
NDUFA12,1,1,0.053885484629369026
NDUFA4L2,1,1,2.060419468941088e-06
NDUFA6,1,0,0.6008076794128516
NDUFA9,1,1,0.4478151875415165
NDUFAF1,1,1,0.0758426865924545
NDUFAF2,1,1,0.22525808937616038
NDUFAF3,1,1,0.24676037117989172
NDUFAF6,1,1,0.0022671498324085882
NDUFB1,1,1,0.38467503994603724
NDUFB2,1,1,0.39306479251270443
NDUFB6,1,0,0.6160519321193194
NDUFB7,1,0,0.8388521228903626
NDUFC2,1,1,0.18562316462356154
NDUFS3,1,1,0.3416494569607563
NDUFS5,1,0,0.7751704177595021
NDUFS6,1,1,0.13133057606190643
NDUFS7,1,1,0.2317534796519972
NDUFV3,1,1,0.05635163492366167
NEDD1,0,0,0.9940506873379398
NEFM,1,1,2.414739583076475e-05
NEK2,1,0,0.9997769889288378
NEK5,1,1,0.0011496716117681328
NEK8,1,1,4.7617328118632066e-05
NELL2,1,1,9.700400271928088e-09
NEU2,1,1,2.1106454016961428e-05
NEU3,1,1,2.8017126729729115e-09
NEURL4,1,1,0.02233053664959419
NEUROD6,1,1,3.160213025710235e-08
NEUROG1,1,1,5.924731005801931e-09
NEUROG3,1,1,1.1867806912868595e-06
NFATC2,1,1,0.00047892626054441
NFATC2IP,1,1,2.7720784815221666e-05
NFATC3,1,1,1.205856296893071e-06
NFE2L1,1,1,0.001344840457650398
NFIL3,1,1,5.897999489612449e-06
NFKB2,1,1,0.08784224865349212
NFKBIA,1,1,0.15202821030103178
NFU1,1,1,0.30370515915573254
NGF,1,1,5.0494538179624016e-06
NGFR,1,1,2.2820144456314751e-07
NHSL1,1,1,3.2096215707433373e-07
NID2,1,1,1.9880983470610403e-08
NIFK,0,0,0.9999949742948504
NINJ2,1,1,1.725368442562214e-08
NINL,1,1,0.3100844464405517
NIP7,0,0,0.9999999891986671
NIPA1,1,1,5.823169035856779e-08
NIPAL2,1,1,4.849806405360368e-08
NIPAL4,1,1,9.948497892153796e-09
NIPSNAP1,1,1,0.009909280655783736
NKAIN4,1,1,3.942260584643975e-09
NKX2-8,1,1,0.00028307604181130317
NKX3-1,1,1,4.782791576440904e-06
NLRC4,1,1,5.777008663665484e-08
NLRP10,1,1,1.2398055915241457e-09
NLRP8,1,1,1.724340378261857e-08
NMBR,1,1,3.571844184868667e-08
NME8,1,1,0.0005857839452431124
NME9,1,1,8.60982345900485e-06
NMNAT2,1,1,8.403103218257435e-07
NMRAL1,1,1,0.004036488413245898
NMRK1,1,1,3.708188953788216e-07
NMS,1,1,2.752823333729282e-08
NMUR2,1,1,5.02370066102209e-08
NOC3L,0,0,0.9788690728613277
NOCT,1,1,0.0015700596565344726
NOG,1,1,2.4182642407444275e-07
NOL9,0,0,0.9999852059660261
NOP56,0,0,0.9999999961918584
NOS3,1,1,1.3939363521342508e-06
NOX5,1,1,1.118089687501822e-08
NPAP1,1,1,0.0026090010980134746
NPB,1,1,3.3345584670163576e-07
NPC2,1,1,4.123871647558897e-05
NPFF,1,1,1.284065407114454e-07
NPPA,1,1,4.2841857010422755e-06
NPPB,1,1,1.09358301858542e-08
NPR2,1,1,5.908827926948135e-09
NPR3,1,1,9.707102233136311e-10
NPTX2,1,1,9.06263967093146e-08
NR1D1,1,1,3.4576401716779337e-06
NR1H3,1,1,0.0002574558814993133
NR2C2AP,1,1,0.00033367357824654054
NR3C1,1,1,0.1818903636244653
NR4A2,1,1,7.019183698719899e-08
NRAP,1,1,1.7670934789881799e-07
NRARP,1,1,9.592577606687414e-08
NRCAM,1,1,4.698034161698672e-09
NRDC,1,1,0.23487837477930268
NRG4,1,1,1.024804759941489e-08
NRIP3,1,1,6.309217274180767e-07
NRN1,1,1,6.860623668281107e-07
NRP1,1,1,7.8954765476702e-06
NSD1,1,1,0.01409410491781975
NSD2,1,0,0.7524510364203728
NSFL1C,1,0,0.5229045313915475
NSG2,1,1,0.00034918247039892323
NSMF,1,1,2.2099706069367286e-06
NSUN5,1,0,0.9999713590040191
NT5DC2,1,1,2.4804270327249965e-06
NT5DC3,1,1,6.5290279039786904e-06
NTN4,1,1,4.368901079798704e-08
NUB1,1,1,0.029771557555932648
NUBPL,1,1,0.3243425716966191
NUCB1,1,1,0.47847140766382673
NUCB2,1,1,4.423616617643677e-06
NUDCD2,1,1,0.39380053564693257
NUDT11,1,1,1.5904627619356405e-07
NUDT12,1,1,0.061814196585088035
NUDT15,1,1,5.883356036529008e-06
NUDT16,1,0,0.5965505366608133
NUDT22,1,1,2.177224168842251e-07
NUDT3,1,1,0.0002482963845279018
NUDT7,1,1,1.750274176548494e-05
NUF2,0,0,0.999999803256661
NUMB,1,1,0.007698089178799439
NUP210L,1,1,5.412624208833705e-06
NUP214,0,0,0.9982528518384253
NUP37,1,0,0.9999288126995518
NUP98,0,0,0.9999392670495153
NXNL2,1,1,1.4517723899709624e-07
NXPH2,1,1,2.390750077030379e-06
NXPH3,1,1,9.218461621829377e-08
NXT1,1,0,0.954461316645691
OAS2,1,1,8.198788833546633e-06
OAT,1,1,0.07678955748805605
OC90,1,1,2.5553307267944805e-07
OCM2,1,1,2.015264910282255e-07
ODF4,1,1,1.3767794828645208e-07
OGDHL,1,1,2.7377624391278223e-05
OGFOD3,1,1,0.00010092721240757551
OLA1,1,0,0.9906645383589273
OLFM4,1,1,6.226150499943906e-07
OLFML3,1,1,2.2297005453086883e-08
OLIG1,1,1,1.2719173859587762e-06
OPN1SW,1,1,2.4639805595860764e-08
OPN3,1,1,1.6906853206322125e-08
OR10A3,1,1,2.216109736830063e-08
OR10G8,1,1,0.0011261441896802337
OR10G9,1,1,5.91102604641236e-09
OR10H2,1,1,5.525979969722705e-07
OR10H3,1,1,1.0569051660525019e-07
OR10K1,1,1,9.206836648623096e-08
OR10W1,1,1,2.6181931422897263e-08
OR11H6,1,1,3.346912340163044e-07
OR13F1,1,1,5.3283934797754286e-08
OR1A1,1,1,1.2365894064281235e-08
OR1J1,1,1,4.90918256712547e-08
OR1J4,1,1,5.672899339170812e-09
OR1L3,1,1,5.3364872298899965e-09
OR1L8,1,1,3.295740348407961e-08
OR1Q1,1,1,6.506756739077524e-07
OR2A12,1,1,2.7519357725935834e-08
OR2AE1,1,1,7.327457574035634e-09
OR2B6,1,1,1.2863080059166699e-05
OR2H1,1,1,1.2355133134034358e-05
OR2H2,1,1,4.572460554630453e-09
OR2K2,1,1,2.1327847821162038e-08
OR2L13,1,1,6.425611053240132e-08
OR2M7,1,1,1.171095906360442e-07
OR2S2,1,1,2.0754986446158696e-07
OR2T35,1,1,1.6313963047132064e-08
OR2T5,1,1,8.062960972332612e-07
OR2W3,1,1,4.3942513783257195e-08
OR4A47,1,1,3.128265957386134e-09
OR4A5,1,1,4.345380821835221e-09
OR4C3,1,1,2.2942599864350655e-08
OR4D1,1,1,7.892028847766853e-07
OR4K13,1,1,3.294638950546158e-09
OR51B6,1,1,1.4666805283947148e-06
OR51E2,1,1,2.3683440419919322e-08
OR51M1,1,1,3.328685682646437e-09
OR51Q1,1,1,9.915946541205756e-07
OR51S1,1,1,3.973166762261116e-09
OR52B2,1,1,3.770716505702154e-09
OR52N5,1,1,1.0683800732991244e-09
OR5A2,1,1,2.986186012909897e-08
OR5AS1,1,1,2.370086656933168e-08
OR5D14,1,1,2.2387967490988813e-08
OR5F1,1,1,2.4648380758662826e-08
OR5T2,1,1,2.0808759815249545e-08
OR5W2,1,1,3.1502006558881135e-09
OR6B2,1,1,5.403355983091273e-07
OR6B3,1,1,1.7260468132551664e-08
OR6C6,1,1,1.4673958029787215e-07
OR6C65,1,1,2.2454310499853138e-08
OR6N1,1,1,1.1028014501590633e-09
OR6S1,1,1,1.0735822109086968e-08
OR7A5,1,1,6.532547847104553e-09
OR7D2,1,1,1.9209823420851534e-08
OR7G3,1,1,6.944954665155656e-06
OR8B12,1,1,4.7792919866118665e-08
OR8D4,1,1,6.275867077132347e-08
OR8G5,1,1,9.886028458083729e-08
OR9A2,1,1,1.3292674738707433e-09
OR9G4,1,1,5.231406177141906e-08
OSBP,1,1,0.22114901462496697
OSBPL7,1,1,9.06174127555226e-05
OSBPL9,1,1,0.030150910676286623
OSGEPL1,1,1,0.1843667706113505
OSTN,1,1,2.1275917583274405e-09
OTOL1,1,1,8.292973369239399e-07
OTOP1,1,1,3.6496154187659614e-08
OTOR,1,1,2.792874376211785e-10
OTUB2,1,1,4.417188895794455e-05
OVCA2,1,1,6.862977117494396e-07
OVGP1,1,1,3.247300164321842e-08
OXT,1,1,8.224614875818048e-08
P2RX1,1,1,2.8986680911113892e-08
P2RX2,1,1,2.1355807122702686e-09
P2RX7,1,1,3.154033034746817e-09
P2RY12,1,1,9.897993458185539e-09
P2RY6,1,1,1.6162882953030255e-05
P4HA1,1,1,0.012099683484500346
PA2G4,1,0,0.9992565117111937
PABIR1,1,1,0.00013509184201299096
PABPC5,1,1,0.04383232860653086
PAF1,0,0,0.8897574910162861
PAFAH1B2,1,0,0.5451353167172825
PAFAH2,1,1,5.917421779898513e-05
PAG1,1,1,8.338407536251369e-05
PAGR1,1,1,0.20204370054726448
PAIP1,1,0,0.7834306391294817
PAK5,1,1,0.1670255436319797
PALB2,1,0,0.8779887988529713
PALM,1,1,4.479552352764094e-05
PANK1,1,1,8.409111640850231e-06
PAPOLG,1,1,0.18723008920569587
PAPPA2,1,1,1.0636468816827005e-09
PAQR3,1,1,1.1445237036389333e-05
PARP1,1,0,0.8281689658914513
PARP14,1,1,3.185012930806419e-06
PARP15,1,1,2.2828543916331157e-07
PARP16,1,1,0.4065011225372025
PARP4,1,1,0.0715319239424411
PARPBP,1,1,0.009389499113274946
PATL1,1,0,0.5854409814085484
PATL2,1,1,0.004310762944830915
PATZ1,1,1,0.0006477588036926663
PAX3,1,1,9.261102913005193e-06
PAX5,1,1,6.363099520945159e-05
PBLD,1,1,1.3123599455822087e-06
PCARE,1,1,0.00012876533617394158
PCBP3,1,1,0.020594758704535688
PCCA,1,1,0.1331810452367181
PCDH11X,1,1,5.257927104818094e-09
PCDHA12,1,1,1.8000289224717748e-07
PCDHA8,1,1,8.725279149190968e-07
PCDHB10,1,1,1.8846016360818397e-07
PCDHB12,1,1,9.191469079183889e-08
PCDHGA3,1,1,1.9548622243181767e-08
PCDHGA4,1,1,2.305320156992252e-09
PCDHGB6,1,1,1.0262272466254885e-07
PCID2,0,0,0.999690375295381
